img_id,seq_id,frame_id,cat_id,bbox_area,aspect_ratio,gt_area_px,pred_area_px,iou,sam_score,matched,n_obj
1600114,16,114,1,4469.0,2.658536585365854,2119,818,0.3603520148216767,0.840372622013092,True,17
1600114,16,114,1,5253.0,2.019607843137255,649,2916,0.057863501483679525,0.7602510452270508,True,17
1600114,16,114,1,6292.0,2.326923076923077,3024,2835,0.8796920115495669,0.806926429271698,True,17
1600114,16,114,1,18792.0,1.6111111111111112,6272,2839,0.4432124188183114,0.8710941076278687,True,17
1600114,16,114,1,13659.0,1.8045977011494252,2864,555,0.1664960764244285,0.7393718957901001,True,17
1600114,16,114,1,12191.0,2.287671232876712,4619,2190,0.41177690234294007,0.7924628853797913,True,17
1600114,16,114,1,8456.0,2.6964285714285716,3561,3549,0.8087000763164589,0.7125303745269775,True,17
1600114,16,114,1,4830.0,3.942857142857143,3013,2696,0.7896551724137931,0.7832292914390564,True,17
1600114,16,114,1,6912.0,2.3703703703703702,3145,2916,0.7603833865814696,0.7602510452270508,True,17
1600115,16,115,3,4324.0,0.5108695652173914,2252,1876,0.8129117259552042,0.854280948638916,True,17
1600115,16,115,3,3700.0,0.37,3076,2836,0.9003535840565734,0.7506009340286255,True,17
1600115,16,115,3,4794.0,0.46078431372549017,1301,1876,0.0,0.854280948638916,True,17
1600115,16,115,3,98.0,2.0,29,2917,0.008213552361396304,0.7657365202903748,True,17
1600115,16,115,1,540.0,3.75,389,449,0.7349896480331263,0.8385852575302124,True,17
1600115,16,115,1,1943.0,2.310344827586207,1047,959,0.7831111111111111,0.7878084182739258,True,17
1600115,16,115,1,950.0,2.6315789473684212,597,622,0.76410998552822,0.7861694693565369,True,17
1600115,16,115,1,765.0,3.4,502,537,0.829225352112676,0.869244396686554,True,17
1600115,16,115,1,4840.0,2.5,2136,781,0.34610059990770653,0.8506978154182434,True,17
1600115,16,115,1,4472.0,2.4186046511627906,997,3488,0.16101475537147295,0.7273446917533875,True,17
1600115,16,115,1,6783.0,2.087719298245614,2993,2734,0.855800388852884,0.7665006518363953,True,17
1600115,16,115,1,19470.0,1.6090909090909091,5948,3167,0.48719203785283083,0.9529074430465698,True,17
1600115,16,115,1,11534.0,2.164383561643836,2487,3167,0.00910226664286989,0.9529074430465698,True,17
1600115,16,115,1,12240.0,2.361111111111111,4648,2161,0.4268650461022632,0.9067792296409607,True,17
1600115,16,115,1,5928.0,4.105263157894737,3464,1259,0.35991937805931473,0.912242591381073,True,17
1600115,16,115,1,4448.0,4.34375,3026,2805,0.8429203539823009,0.7927525639533997,True,17
1600115,16,115,1,7930.0,2.1311475409836067,3249,3488,0.6863579474342929,0.7273446917533875,True,17
1600116,16,116,3,4324.0,0.5108695652173914,2237,1858,0.8183836589698046,0.8623660206794739,True,17
1600116,16,116,3,3838.0,0.37623762376237624,3084,2879,0.90816,0.7558435201644897,True,17
1600116,16,116,3,4725.0,0.42857142857142855,1324,2879,0.0035816618911174787,0.7558435201644897,True,17
1600116,16,116,3,375.0,1.6666666666666667,249,3128,0.058288937637104354,0.7584812045097351,True,17
1600116,16,116,1,585.0,3.4615384615384617,408,493,0.6747211895910781,0.7997948527336121,True,17
1600116,16,116,1,1794.0,2.6538461538461537,1148,982,0.7647058823529411,0.7695849537849426,True,17
1600116,16,116,1,950.0,2.6315789473684212,603,592,0.7625368731563422,0.7199188470840454,True,17
1600116,16,116,1,850.0,2.9411764705882355,536,590,0.7566302652106084,0.8396973013877869,True,17
1600116,16,116,1,4107.0,3.0,2138,785,0.34576427255985265,0.8601147532463074,True,17
1600116,16,116,1,4056.0,2.6666666666666665,933,2087,0.26997476871320436,0.5628134608268738,True,17
1600116,16,116,1,6588.0,2.259259259259259,2967,2761,0.8651904916965157,0.7530779242515564,True,17
1600116,16,116,1,15300.0,2.1176470588235294,5806,2558,0.41379310344827586,0.8638759851455688,True,17
1600116,16,116,1,11534.0,2.164383561643836,3041,1712,0.10715117633356627,0.6767204403877258,True,17
1600116,16,116,1,10148.0,2.9152542372881354,4544,2149,0.42404255319148937,0.9026806354522705,True,17
1600116,16,116,1,7379.0,3.3404255319148937,3723,1819,0.4320413436692506,0.9055939316749573,True,17
1600116,16,116,1,6160.0,3.1818181818181817,3314,840,0.24669867947178872,0.7650039196014404,True,17
1600116,16,116,1,7205.0,2.381818181818182,3252,2087,0.33675513269904855,0.5628134608268738,True,17
1600117,16,117,3,4277.0,0.5164835164835165,2232,2064,0.8501291989664083,0.8479489088058472,True,17
1600117,16,117,3,3774.0,0.3627450980392157,3141,2951,0.8960473078120137,0.7670236229896545,True,17
1600117,16,117,3,4120.0,0.3883495145631068,1039,2951,0.015784114052953158,0.7670236229896545,True,17
1600117,16,117,3,475.0,1.3157894736842106,368,511,0.6871401151631478,0.7076911926269531,True,17
1600117,16,117,1,616.0,3.142857142857143,433,470,0.713472485768501,0.8229880928993225,True,17
1600117,16,117,1,1680.0,2.9166666666666665,1112,1059,0.8182579564489112,0.8087412118911743,True,17
1600117,16,117,1,1000.0,2.5,604,637,0.8037790697674418,0.6632548570632935,True,17
1600117,16,117,1,950.0,2.6315789473684212,595,610,0.8011958146487295,0.8415804505348206,True,17
1600117,16,117,1,3420.0,3.8,2217,618,0.27244165170556556,0.8471574783325195,True,17
1600117,16,117,1,3270.0,3.6333333333333333,1314,3214,0.0910843373493976,0.7572550773620605,True,17
1600117,16,117,1,5952.0,2.5833333333333335,2946,2731,0.8742159128425223,0.7865568995475769,True,17
1600117,16,117,1,9882.0,3.388888888888889,5721,5819,0.8262383288495015,0.7782533168792725,True,17
1600117,16,117,1,16848.0,1.5576923076923077,2860,696,0.2161422708618331,0.7218595147132874,True,17
1600117,16,117,1,8400.0,3.6458333333333335,4592,2333,0.4260708401976936,0.8657207489013672,True,17
1600117,16,117,1,11934.0,1.9615384615384615,3857,1435,0.018083878414774913,0.5980703234672546,True,17
1600117,16,117,1,10512.0,1.9726027397260273,3402,1435,0.3454798331015299,0.5980703234672546,True,17
1600117,16,117,1,5360.0,3.35,3142,3214,0.7323521395475606,0.7572550773620605,True,17
1300030,13,30,1,598.0,3.5384615384615383,427,590,0.6809917355371901,0.8597540259361267,True,1
1600118,16,118,3,4277.0,0.5164835164835165,2226,2040,0.849956634865568,0.8518916368484497,True,17
1600118,16,118,3,3404.0,0.40217391304347827,2875,2648,0.9137214137214137,0.7351886034011841,True,17
1600118,16,118,3,1739.0,0.7872340425531915,953,532,0.5340909090909091,0.8129608631134033,True,17
1600118,16,118,3,435.0,1.9333333333333333,279,446,0.6146993318485523,0.7009335160255432,True,17
1600118,16,118,1,528.0,3.6666666666666665,346,422,0.5802469135802469,0.778925359249115,True,17
1600118,16,118,1,1728.0,3.0,1173,913,0.679549114331723,0.6638570427894592,True,17
1600118,16,118,1,1000.0,2.5,598,623,0.7294617563739377,0.7187489867210388,True,17
1600118,16,118,1,1020.0,2.55,628,654,0.8688046647230321,0.8224108219146729,True,17
1600118,16,118,1,4140.0,3.1944444444444446,2384,1033,0.4297071129707113,0.8633878827095032,True,17
1600118,16,118,1,3520.0,3.4375,1338,2402,0.44905075552111584,0.6237955689430237,True,17
1600118,16,118,1,5670.0,2.8,2998,1005,0.32199471598414797,0.7771092057228088,True,17
1600118,16,118,1,12096.0,3.0476190476190474,7170,3003,0.4053046000828844,0.9184605479240417,True,17
1600118,16,118,1,18094.0,1.5229357798165137,3212,2993,0.007959714100064977,0.9550687074661255,True,17
1600118,16,118,1,9204.0,3.4038461538461537,5206,4933,0.8572998717713867,0.8697326183319092,True,17
1600118,16,118,1,9499.0,2.7288135593220337,3796,1475,0.38020424194815394,0.8546310067176819,True,17
1600118,16,118,1,10368.0,2.0,3254,2861,0.7259384702229749,0.6971561312675476,True,17
1600118,16,118,1,6345.0,2.872340425531915,2991,1029,0.287636130685458,0.8348889946937561,True,17
1600119,16,119,3,4230.0,0.5222222222222223,2239,1825,0.7982300884955752,0.8442774415016174,True,17
1600119,16,119,3,2736.0,0.47368421052631576,2113,1842,0.8464052287581699,0.7310075163841248,True,17
1600119,16,119,3,2898.0,0.7301587301587301,1570,991,0.015061434799841459,0.6692395210266113,True,17
1600119,16,119,3,250.0,2.5,181,2900,0.055136986301369866,0.6781554222106934,True,17
1600119,16,119,1,180.0,1.8,115,390,0.21103117505995203,0.6963198781013489,True,17
1600119,16,119,1,1846.0,2.730769230769231,1028,799,0.7203389830508474,0.7784293293952942,True,17
1600119,16,119,1,1071.0,2.4285714285714284,625,625,0.7806267806267806,0.7633976340293884,True,17
1600119,16,119,1,1020.0,2.55,625,616,0.8550074738415545,0.8336986303329468,True,17
1600119,16,119,1,4600.0,2.875,2476,847,0.3345381526104418,0.8382347226142883,True,17
1600119,16,119,1,3638.0,3.1470588235294117,1589,595,0.3276595744680851,0.8182856440544128,True,17
1600119,16,119,1,6272.0,2.6122448979591835,2702,2397,0.8548563113859585,0.7410881519317627,True,17
1600119,16,119,1,21620.0,1.6347826086956523,7070,7073,0.8272609819121447,0.9109988808631897,True,17
1600119,16,119,1,17548.0,1.5327102803738317,2638,7073,0.05279705117085863,0.9109988808631897,True,17
1600119,16,119,1,14952.0,2.119047619047619,5835,2495,0.4109078590785908,0.7753116488456726,True,17
1600119,16,119,1,11084.0,2.3970588235294117,3945,1592,0.3753104818678589,0.8882158398628235,True,17
1600119,16,119,1,4851.0,4.454545454545454,2916,1024,0.33153092260898953,0.7333000898361206,True,17
1600119,16,119,1,7290.0,2.5,3475,2204,0.6124361158432708,0.5511975884437561,True,17
1600120,16,120,3,4032.0,0.5714285714285714,2178,2135,0.8121848739495798,0.8153135776519775,True,17
1600120,16,120,3,2170.0,0.5645161290322581,1629,1299,0.7952176578786021,0.7107253074645996,True,17
1600120,16,120,3,3772.0,0.5609756097560976,2194,1839,0.7964365256124721,0.7959619760513306,True,17
1600120,16,120,3,448.0,0.5714285714285714,81,3047,0.00449582530507386,0.7701453566551208,True,17
1600120,16,120,1,228.0,1.5833333333333333,136,1189,0.09867330016583747,0.7982950806617737,True,17
1600120,16,120,1,1725.0,2.76,1030,863,0.7303473491773309,0.8060131072998047,True,17
1600120,16,120,1,1020.0,2.55,632,647,0.8014084507042254,0.7802510261535645,True,17
1600120,16,120,1,1040.0,2.6,670,553,0.7597122302158273,0.8357188105583191,True,17
1600120,16,120,1,5928.0,2.1923076923076925,2487,1045,0.4043737574552684,0.8170848488807678,True,17
1600120,16,120,1,4662.0,2.642857142857143,1784,680,0.35236004390779363,0.7151788473129272,True,17
1600120,16,120,1,6985.0,2.309090909090909,2965,1053,0.3483221476510067,0.6552907824516296,True,17
1600120,16,120,1,24056.0,1.564516129032258,7794,8021,0.746163188693828,0.7140887379646301,True,17
1600120,16,120,1,19800.0,1.375,2488,8021,0.09880803011292347,0.7140887379646301,True,17
1600120,16,120,1,18939.0,1.6542056074766356,5846,2504,0.39538770053475936,0.7982919216156006,True,17
1600120,16,120,1,9405.0,2.8947368421052633,3649,1246,0.33633633633633636,0.7823440432548523,True,17
1600120,16,120,1,5476.0,4.0,3174,1067,0.3257267896217568,0.7646293044090271,True,17
1600120,16,120,1,8280.0,2.3,3525,3021,0.8132963988919668,0.7874837517738342,True,17
1600121,16,121,3,2844.0,0.45569620253164556,2087,2703,0.6848399577910658,0.7957289218902588,True,17
1600121,16,121,3,3300.0,0.33,1214,2703,0.18088634308109738,0.7957289218902588,True,17
1600121,16,121,3,3762.0,0.3838383838383838,2779,2105,0.7337593184238551,0.787041187286377,True,17
1600121,16,121,3,120.0,0.8333333333333334,64,3306,0.007172743574417215,0.7329187989234924,True,17
1600121,16,121,1,154.0,1.2727272727272727,61,1096,0.03581020590868397,0.886591911315918,True,17
1600121,16,121,1,1656.0,3.130434782608696,1046,1096,0.7542997542997543,0.886591911315918,True,17
1600121,16,121,1,969.0,2.6842105263157894,621,641,0.8343023255813954,0.8105661869049072,True,17
1600121,16,121,1,1040.0,2.6,648,369,0.5224550898203593,0.8361617922782898,True,17
1600121,16,121,1,5733.0,2.3877551020408165,2545,1055,0.3856812933025404,0.8284555077552795,True,17
1600121,16,121,1,3317.0,3.4516129032258065,1866,1844,0.8311944718657454,0.7286813259124756,True,17
1600121,16,121,1,7620.0,2.1166666666666667,3039,1059,0.32449903038138334,0.7294576168060303,True,17
1600121,16,121,1,20291.0,1.912621359223301,7635,6261,0.618260160708047,0.7574819922447205,True,17
1600121,16,121,1,20625.0,1.32,1928,6261,0.08162726192048607,0.7574819922447205,True,17
1600121,16,121,1,18666.0,1.7941176470588236,5749,2924,0.4330799735624587,0.8839806318283081,True,17
1600121,16,121,1,8964.0,3.074074074074074,4073,4023,0.771166046816889,0.6993409991264343,True,17
1600121,16,121,1,7105.0,2.9591836734693877,3084,2640,0.6615384615384615,0.6759454607963562,True,17
1600121,16,121,1,8694.0,2.1904761904761907,3541,1095,0.2960581492871121,0.8519827723503113,True,17
1600122,16,122,3,2628.0,0.4931506849315068,1659,2762,0.54634487583071,0.7494816184043884,True,17
1600122,16,122,3,3737.0,0.36633663366336633,1072,2133,0.0009369144284821987,0.9084157347679138,True,17
1600122,16,122,3,4841.0,0.4563106796116505,2850,2097,0.729115693813352,0.8077509999275208,True,17
1600122,16,122,3,135.0,0.6,69,3578,0.010249307479224376,0.7166169881820679,True,17
1600122,16,122,1,42.0,1.1666666666666667,6,1003,0.005982053838484547,0.83498215675354,True,17
1600122,16,122,1,1440.0,3.6,936,1003,0.8396584440227703,0.83498215675354,True,17
1600122,16,122,1,1020.0,2.55,581,268,0.4292929292929293,0.8345902562141418,True,17
1600122,16,122,1,988.0,2.736842105263158,629,483,0.7081413210445469,0.8525302410125732,True,17
1600122,16,122,1,4329.0,3.1621621621621623,2468,2299,0.8716136631330977,0.8015572428703308,True,17
1600122,16,122,1,3390.0,3.7666666666666666,1993,1706,0.7982498784637823,0.7701395750045776,True,17
1600122,16,122,1,7482.0,2.2241379310344827,3135,2823,0.8601311270683734,0.7817384004592896,True,17
1600122,16,122,1,23517.0,1.7179487179487178,6679,2534,0.3328993055555556,0.8248070478439331,True,17
1600122,16,122,1,23056.0,1.3435114503816794,2935,2534,0.041119360365505425,0.8248070478439331,True,17
1600122,16,122,1,16554.0,2.0898876404494384,6138,6129,0.8295302013422818,0.8485947251319885,True,17
1600122,16,122,1,15197.0,1.835164835164835,3800,1435,0.3347781744008159,0.7102867364883423,True,17
1600122,16,122,1,11664.0,1.7777777777777777,3368,618,0.17477158856469202,0.6872591972351074,True,17
1600122,16,122,1,6672.0,2.8958333333333335,3455,1032,0.29719572130673605,0.8668034672737122,True,17
1600123,16,123,3,3910.0,0.5411764705882353,1530,1673,0.1969357249626308,0.5959054231643677,True,17
1600123,16,123,3,3800.0,0.38,1429,2032,0.0014467592592592592,0.9348923563957214,True,17
1600123,16,123,3,4794.0,0.46078431372549017,2830,1970,0.6907361747094047,0.8081433773040771,True,17
1600123,16,123,3,63.0,0.7777777777777778,40,1524,0.026246719160104987,0.5482829213142395,True,17
1600123,16,123,1,36.0,1.0,18,1070,0.01303538175046555,0.8386673927307129,True,17
1600123,16,123,1,1750.0,2.8,1030,1070,0.8276762402088773,0.8386673927307129,True,17
1600123,16,123,1,988.0,2.736842105263158,578,614,0.8006042296072508,0.8171839714050293,True,17
1600123,16,123,1,832.0,3.25,574,464,0.6878048780487804,0.8641762137413025,True,17
1600123,16,123,1,3927.0,3.606060606060606,2412,743,0.30318050392399837,0.8412842154502869,True,17
1600123,16,123,1,3808.0,3.2941176470588234,2238,1939,0.7520973154362416,0.7692168951034546,True,17
1600123,16,123,1,5676.0,3.0697674418604652,3196,1027,0.31434796140678495,0.8031314611434937,True,17
1600123,16,123,1,19082.0,2.1595744680851063,8221,7601,0.8188297505460398,0.764313280582428,True,17
1600123,16,123,1,20691.0,1.4132231404958677,2729,7601,0.022974846504258267,0.764313280582428,True,17
1600123,16,123,1,11400.0,3.1666666666666665,5709,2366,0.37329931972789115,0.857853353023529,True,17
1600123,16,123,1,17914.0,1.5943396226415094,3868,3789,0.7590167700436481,0.733821451663971,True,17
1600123,16,123,1,12218.0,1.8170731707317074,3370,748,0.1857183990786064,0.6383345723152161,True,17
1600123,16,123,1,5538.0,3.641025641025641,3522,1320,0.36663844199830653,0.8490558862686157,True,17
1600124,16,124,3,2345.0,0.5223880597014925,823,1025,0.5036615134255492,0.6173650026321411,True,17
1600124,16,124,3,2376.0,0.5454545454545454,1939,1981,0.9262899262899262,0.8544040322303772,True,17
1600124,16,124,3,5328.0,0.43243243243243246,2399,2010,0.8264291632145816,0.8321838974952698,True,17
1600124,16,124,3,130.0,0.7692307692307693,31,2348,0.013202725724020443,0.7494497299194336,True,17
1600124,16,124,1,84.0,1.7142857142857142,39,1205,0.023868312757201648,0.7597435712814331,True,17
1600124,16,124,1,1898.0,2.8076923076923075,1155,1205,0.7572598659717051,0.7597435712814331,True,17
1600124,16,124,1,1060.0,2.65,615,611,0.8162962962962963,0.8081451058387756,True,17
1600124,16,124,1,765.0,3.4,517,326,0.5786516853932584,0.8416264057159424,True,17
1600124,16,124,1,4148.0,3.588235294117647,2411,876,0.35602310231023104,0.9143375754356384,True,17
1600124,16,124,1,5488.0,2.2857142857142856,2191,2166,0.8894189071986123,0.7381826043128967,True,17
1600124,16,124,1,4847.0,3.5405405405405403,2948,1208,0.3788984737889847,0.8435715436935425,True,17
1600124,16,124,1,24400.0,1.639344262295082,8612,4528,0.4450676344440779,0.9531605243682861,True,17
1600124,16,124,1,20160.0,1.4,2175,4528,0.059093063675146155,0.9531605243682861,True,17
1600124,16,124,1,10441.0,3.7169811320754715,6080,2757,0.42532258064516126,0.9330465793609619,True,17
1600124,16,124,1,10148.0,2.9152542372881354,4061,4505,0.7414108558650132,0.7030410766601562,True,17
1600124,16,124,1,9513.0,2.3968253968253967,3342,4505,0.05399597044996642,0.7030410766601562,True,17
1600124,16,124,1,6627.0,3.0,3821,1483,0.3723156532988357,0.8679587244987488,True,17
1600125,16,125,3,560.0,0.7142857142857143,400,1121,0.3089500860585198,0.7776663899421692,True,17
1600125,16,125,3,3024.0,0.42857142857142855,2590,2632,0.9333580155497964,0.8507167100906372,True,17
1600125,16,125,3,4368.0,0.5274725274725275,2012,58,0.02882703777335984,0.7019169330596924,True,17
1600125,16,125,3,475.0,1.3157894736842106,257,2421,0.08906059373729158,0.74872887134552,True,17
1600125,16,125,1,192.0,1.3333333333333333,124,79,0.6370967741935484,0.675534725189209,True,17
1600125,16,125,1,2485.0,2.0285714285714285,1157,1113,0.7762128325508607,0.7614500522613525,True,17
1600125,16,125,1,1060.0,2.65,643,626,0.8128571428571428,0.8190544843673706,True,17
1600125,16,125,1,1020.0,2.55,560,342,0.5714285714285714,0.8262699842453003,True,17
1600125,16,125,1,4440.0,3.2432432432432434,2465,2354,0.8456530065109154,0.8390299081802368,True,17
1600125,16,125,1,5600.0,2.24,2201,989,0.36616702355460384,0.6632681488990784,True,17
1600125,16,125,1,6600.0,2.64,2943,2273,0.7427330437687939,0.7534036636352539,True,17
1600125,16,125,1,26724.0,1.5572519083969465,9014,4920,0.47356175972927245,0.9686957001686096,True,17
1600125,16,125,1,19046.0,1.6635514018691588,2261,4920,0.04042306577803535,0.9686957001686096,True,17
1600125,16,125,1,18228.0,2.10752688172043,6532,505,0.009033553197591053,0.8495864868164062,True,17
1600125,16,125,1,12672.0,2.4444444444444446,4418,872,0.009541984732824428,0.656696617603302,True,17
1600125,16,125,1,5202.0,4.5,2667,872,0.28085414404632647,0.656696617603302,True,17
1600125,16,125,1,9724.0,2.1029411764705883,3831,1544,0.36525273050546103,0.8529368042945862,True,17
1600126,16,126,3,1558.0,0.926829268292683,483,3008,0.007212925562608194,0.8876320123672485,True,17
1600126,16,126,3,3838.0,0.37623762376237624,3081,3008,0.937937619350732,0.8876320123672485,True,17
1600126,16,126,3,2088.0,0.6206896551724138,1099,577,0.5250227479526842,0.7624141573905945,True,17
1600126,16,126,3,500.0,1.25,296,378,0.7506493506493507,0.7293665409088135,True,17
1600126,16,126,1,656.0,2.5625,291,222,0.5981308411214953,0.6574801206588745,True,17
1600126,16,126,1,2592.0,2.0,1261,1178,0.802660753880266,0.7886882424354553,True,17
1600126,16,126,1,969.0,2.6842105263157894,608,331,0.4099099099099099,0.8306141495704651,True,17
1600126,16,126,1,936.0,2.888888888888889,566,341,0.5856643356643356,0.8369482755661011,True,17
1600126,16,126,1,5445.0,2.688888888888889,2567,902,0.33886530297182554,0.8574283719062805,True,17
1600126,16,126,1,4440.0,2.775,2381,2582,0.8664911620910116,0.7255880832672119,True,17
1600126,16,126,1,8778.0,2.015151515151515,2781,2128,0.6852042567799519,0.7065535187721252,True,17
1600126,16,126,1,24871.0,1.7563025210084033,9227,5171,0.47656650599938466,0.9100624918937683,True,17
1600126,16,126,1,13350.0,2.3733333333333335,1219,5171,0.06287425149700598,0.9100624918937683,True,17
1600126,16,126,1,22572.0,1.736842105263158,6759,3204,0.44496011602610586,0.9147638082504272,True,17
1600126,16,126,1,9700.0,3.88,3595,1317,0.36293007769145397,0.8639782071113586,True,17
1600126,16,126,1,7950.0,3.18,3460,1135,0.3268842044470113,0.7863226532936096,True,17
1600126,16,126,1,9940.0,2.0285714285714285,3855,1502,0.34193386773547096,0.8132104277610779,True,17
1600127,16,127,3,2028.0,0.75,1155,1054,0.8181069958847736,0.7907382845878601,True,17
1600127,16,127,3,3686.0,0.3917525773195876,2746,84,0.03058994901675164,0.7178424596786499,True,17
1600127,16,127,3,2343.0,0.4647887323943662,467,4313,0.015077511148863878,0.7616522908210754,True,17
1600127,16,127,3,494.0,1.368421052631579,260,462,0.5526881720430108,0.6067607402801514,True,17
1600127,16,127,1,660.0,2.933333333333333,420,395,0.6838842975206612,0.8040094375610352,True,17
1600127,16,127,1,2432.0,2.375,1293,1204,0.7989913544668588,0.7712305188179016,True,17
1600127,16,127,1,900.0,2.7777777777777777,627,303,0.437403400309119,0.8536622524261475,True,17
1600127,16,127,1,936.0,2.888888888888889,625,348,0.5274725274725275,0.8242117166519165,True,17
1600127,16,127,1,4712.0,3.263157894736842,2509,901,0.33620689655172414,0.8974580764770508,True,17
1600127,16,127,1,4756.0,2.8292682926829267,2622,2572,0.9018674478213109,0.814363956451416,True,17
1600127,16,127,1,8911.0,1.9850746268656716,2647,4211,0.16911012615069895,0.6854808330535889,True,17
1600127,16,127,1,16720.0,2.6125,7395,2033,0.25891307250634266,0.8903995156288147,True,17
1600127,16,127,1,11222.0,2.9193548387096775,1391,2033,0.004989727032579982,0.8903995156288147,True,17
1600127,16,127,1,21624.0,1.9245283018867925,6844,3535,0.43415780019345035,0.9021186232566833,True,17
1600127,16,127,1,12670.0,2.585714285714286,4489,1523,0.3324468085106383,0.8149960041046143,True,17
1600127,16,127,1,8909.0,2.559322033898305,1795,259,0.019860973187686197,0.5757827162742615,True,17
1600127,16,127,1,8784.0,2.360655737704918,4077,4211,0.6133930309519174,0.6854808330535889,True,17
1600128,16,128,3,2730.0,0.5571428571428572,1740,1751,0.844162704701532,0.8483543395996094,True,17
1600128,16,128,3,3330.0,0.4111111111111111,1983,1259,0.6340725806451613,0.7504262924194336,True,17
1600128,16,128,3,1521.0,1.0,1088,73,0.06709558823529412,0.6844968795776367,True,17
1600128,16,128,3,325.0,1.9230769230769231,218,2925,0.0647018970189702,0.7559900283813477,True,17
1600128,16,128,1,675.0,3.0,416,432,0.6892430278884463,0.8178812265396118,True,17
1600128,16,128,1,2052.0,2.814814814814815,1303,453,0.3143712574850299,0.7857719659805298,True,17
1600128,16,128,1,918.0,2.8333333333333335,649,348,0.49251497005988026,0.8591314554214478,True,17
1600128,16,128,1,901.0,3.1176470588235294,647,525,0.7059679767103348,0.817225992679596,True,17
1600128,16,128,1,4032.0,3.9375,2636,2609,0.8718772305496074,0.802308976650238,True,17
1600128,16,128,1,4329.0,3.1621621621621623,2330,860,0.35686941726924715,0.8562175631523132,True,17
1600128,16,128,1,5265.0,3.4615384615384617,2546,767,0.30074597565763644,0.808742344379425,True,17
1600128,16,128,1,5292.0,6.75,3359,5140,0.6029800075443229,0.7800693511962891,True,17
1600128,16,128,1,6642.0,2.2777777777777777,2198,1690,0.5459244532803181,0.6782980561256409,True,17
1600128,16,128,1,15600.0,2.7733333333333334,6286,3067,0.3846039970392302,0.9107818603515625,True,17
1600128,16,128,1,19838.0,1.6697247706422018,4159,1457,0.3403341288782816,0.8339395523071289,True,17
1600128,16,128,1,13846.0,1.872093023255814,3481,3955,0.6375247742787932,0.700004518032074,True,17
1600128,16,128,1,6570.0,3.2444444444444445,3871,1295,0.31785714285714284,0.8289566040039062,True,17
1600129,16,129,3,3471.0,0.43820224719101125,2071,2140,0.8640991589198761,0.8113288879394531,True,17
1600129,16,129,3,3366.0,0.3434343434343434,871,2140,0.008710217755443886,0.8113288879394531,True,17
1600129,16,129,3,2160.0,0.9375,1375,1048,0.7596223674655047,0.8115928173065186,True,17
1600129,16,129,3,147.0,3.0,47,1035,0.04339440694310511,0.7374419569969177,True,17
1600129,16,129,1,630.0,3.2142857142857144,409,434,0.703030303030303,0.8357240557670593,True,17
1600129,16,129,1,2233.0,2.6551724137931036,1226,400,0.2997601918465228,0.8509899377822876,True,17
1600129,16,129,1,918.0,2.8333333333333335,682,358,0.49640287769784175,0.8453461527824402,True,17
1600129,16,129,1,936.0,2.888888888888889,623,521,0.6579710144927536,0.8078179359436035,True,17
1600129,16,129,1,4788.0,3.3157894736842106,2974,1233,0.3986037234042553,0.8566794395446777,True,17
1600129,16,129,1,5236.0,2.7045454545454546,2656,970,0.3565282454171343,0.892058789730072,True,17
1600129,16,129,1,4110.0,4.566666666666666,2466,4760,0.14010728936573053,0.7137179970741272,True,17
1600129,16,129,1,2800.0,4.48,1219,981,0.790073230268511,0.7811970114707947,True,17
1600129,16,129,1,7366.0,2.189655172413793,1362,4028,0.18800969803835132,0.8567817807197571,True,17
1600129,16,129,1,11816.0,3.767857142857143,6976,3351,0.4307287337212524,0.925205647945404,True,17
1600129,16,129,1,21056.0,1.6785714285714286,4392,5063,0.7354992657856094,0.6911363005638123,True,17
1600129,16,129,1,11880.0,2.2916666666666665,2766,5063,0.13546047860768673,0.6911363005638123,True,17
1600129,16,129,1,8344.0,2.6607142857142856,4008,4760,0.7497505487926561,0.7137179970741272,True,17
1600130,16,130,3,2479.0,0.5522388059701493,1070,1081,0.16144708423326135,0.5027615427970886,True,17
1600130,16,130,3,2257.0,0.6065573770491803,1572,1514,0.9335839598997494,0.8043146133422852,True,17
1600130,16,130,3,1364.0,1.4193548387096775,820,550,0.6174734356552538,0.725408673286438,True,17
1600130,16,130,3,896.0,0.875,79,922,0.033023735810113516,0.9043474197387695,True,17
1600130,16,130,1,630.0,3.2142857142857144,417,446,0.7793814432989691,0.8296615481376648,True,17
1600130,16,130,1,2464.0,2.40625,1336,385,0.28145941921072226,0.8332312107086182,True,17
1600130,16,130,1,1060.0,2.65,639,363,0.42532005689900426,0.8458268046379089,True,17
1600130,16,130,1,988.0,2.736842105263158,656,607,0.7348901098901099,0.8239150643348694,True,17
1600130,16,130,1,5922.0,2.6808510638297873,3010,1139,0.3711169861202908,0.8648048043251038,True,17
1600130,16,130,1,6018.0,2.3137254901960786,2694,1063,0.3403496254013557,0.8391517996788025,True,17
1600130,16,130,1,7420.0,2.641509433962264,2491,813,0.3216,0.6910264492034912,True,17
1600130,16,130,1,1288.0,2.4347826086956523,738,1151,0.6383347788378144,0.7810832262039185,True,17
1600130,16,130,1,504.0,1.5555555555555556,338,387,0.821608040201005,0.8149967193603516,True,17
1600130,16,130,1,18900.0,2.3333333333333335,8023,7487,0.8114926419060967,0.6838788390159607,True,17
1600130,16,130,1,16235.0,2.2470588235294118,4594,7487,0.001575194826728569,0.6838788390159607,True,17
